group,test,speaker,vowel,f1,f2
LV,post,C015-LV,hood,-0.583867681241812,-0.649632865223625
LV,post,C015-LV,hud,1.22771933703066,-0.208150082194608
LV,post,C015-LV,whod,-0.794698929058004,-0.0985007635338062
LV,post,C016-LV,had,1.61992607275543,-0.257442935357893
LV,post,C016-LV,hard,1.37873823981537,-1.00116697083625
LV,post,C016-LV,head,0.333590963741773,-0.239054154260901
LV,post,C016-LV,heard,0.52309568962325,-0.138937457177276
LV,post,C016-LV,heed,-1.07333806174192,2.14740099254878
LV,post,C016-LV,hid,-0.860863066056626,0.986864585538591
LV,post,C016-LV,hoard,-0.671358340175149,-1.65294710082965
LV,post,C016-LV,hod,0.752798387661404,-0.582311401404759
LV,post,C016-LV,hood,-0.435913074686042,0.140980655076942
LV,post,C016-LV,hud,-0.166012404491211,0.314652476548536
LV,post,C016-LV,whod,-1.40066440644629,0.281961310153883
LV,post,C017-LV,had,1.90187240070344,-0.0367010431188034
LV,post,C017-LV,hard,0.823321385585907,-1.00029221636146
LV,post,C017-LV,head,-0.34991158887401,1.06146062155947
LV,post,C017-LV,heard,1.09090083590133,-0.144689709085653
LV,post,C017-LV,heed,-1.15264993982027,2.00843815388415
LV,post,C017-LV,hid,-0.786271923234541,0.398576348932192
LV,post,C017-LV,hoard,-0.382844444297447,-1.3358877629046
LV,post,C017-LV,hod,0.502226045207403,-1.1880263587346
LV,post,C017-LV,hood,-0.646307287684937,0.0546739819300696
LV,post,C017-LV,hud,0.251113022603702,0.561390029928365
LV,post,C017-LV,whod,-1.25144850609058,-0.378942046029128
LV,post,C018-LV,had,1.42470858760729,-0.0844149821508992
LV,post,C018-LV,hard,1.26324773028669,-0.190358617467799
LV,post,C018-LV,head,-0.48254778949223,-1.52556002138815
LV,post,C018-LV,heard,0.339893452484546,-0.316556183065872
LV,post,C018-LV,heed,-0.825652111298493,1.32401216970907
LV,post,C018-LV,hid,-0.992158620410355,0.563710786846608
LV,post,C018-LV,hoard,-0.134397815894699,-1.05971962492119
LV,post,C018-LV,hod,-0.109169556938356,-0.919500107589995
LV,post,C018-LV,hood,-0.331178235754173,0.788062014576514
LV,post,C018-LV,hud,1.3742520696946,-0.254236397585342
LV,post,C018-LV,whod,-1.52699771028482,1.67456096303705
LV,post,C019-LV,had,2.18749076296564,0.137921832744526
LV,post,C019-LV,hard,1.06489617920171,-0.468934231331388
LV,post,C019-LV,head,0.354845188057731,0.540584189725714
LV,post,C019-LV,heard,-0.66858026286487,0.128380070730754
LV,post,C019-LV,heed,-0.950220600134268,1.9489482629585
LV,post,C019-LV,hid,-0.335371976517977,0.834470459749899
LV,post,C019-LV,hoard,-0.985921487957149,-1.68073800708046
LV,post,C019-LV,hod,0.255676055216393,-1.45746077595819
LV,post,C019-LV,hood,-0.533710242200651,0.0730378510508747
LV,post,C019-LV,hud,0.545249923113098,0.000520459746205719
LV,post,C019-LV,whod,-0.934353538879654,-0.0567301123364277
LV,post,C02-LV,had,1.22692191391967,-0.168283464668952
LV,post,C02-LV,hard,1.50401659737738,-0.926996011259899
LV,post,C02-LV,head,1.17802285213302,0.13028397264693
LV,post,C02-LV,heard,-0.2074505651555,-0.50724531997463
LV,post,C02-LV,heed,-1.34299544442334,2.47140393701205
LV,post,C02-LV,hid,-0.712740870284253,1.10677512057417
LV,post,C02-LV,hoard,0.134842867351075,-0.926996011259899
LV,post,C02-LV,hod,0.194608387312541,-0.46158206485573
LV,post,C02-LV,hood,-1.09850013549008,0.133796530733
LV,post,C02-LV,hud,0.210908074574759,-0.26312253299282
LV,post,C02-LV,whod,-1.08763367731526,-0.588034155954221
LV,post,C020-LV,had,1.79952952978365,0.0895151673788103
LV,post,C020-LV,hard,0.561046561424101,-0.631097417073793
LV,post,C020-LV,head,0.430404898095034,-0.522068562688529
LV,post,C020-LV,heard,0.414727898495546,0.16106535306914
LV,post,C020-LV,heed,-1.05891006385633,1.96004145042599
LV,post,C020-LV,hid,-0.677436406935451,1.46259730229323
LV,post,C020-LV,hoard,-1.06413573038949,-1.058694955366
LV,post,C020-LV,hod,-0.0242280902901178,-0.954776828530045
LV,post,C020-LV,hood,-0.499763744807921,-0.903669553036952
LV,post,C020-LV,hud,1.30831687566636,-0.240978547476521
LV,post,C020-LV,whod,-1.18955172718539,0.638066591004669
LV,post,C021-LV,had,0.267995647046311,-0.88345104878959
LV,post,C021-LV,hard,1.15113742064618,-0.8355077492365
LV,post,C021-LV,head,-0.0927242323113817,0.774224853939988
LV,post,C021-LV,heard,1.08272502973351,-0.0480753747584706
LV,post,C021-LV,heed,-1.29927003568022,1.54567612856699
LV,post,C021-LV,hid,-1.10025217120701,0.897715170970675
LV,post,C021-LV,hoard,-0.988304622440826,-1.08394121055706
LV,post,C021-LV,hod,0.945900247908182,-0.717828741242551
LV,post,C021-LV,hood,-0.577830276964831,-0.582715806138387
LV,post,C021-LV,hud,1.33771666858981,-0.595791251471048
LV,post,C021-LV,whod,-0.727093675319738,1.52969502871596
LV,post,C022-LV,had,1.41353803328355,0.241614004503409
LV,post,C022-LV,hard,1.45278881891746,-0.860556420625088
LV,post,C022-LV,head,-0.0723845657144839,1.41905460500653
LV,post,C022-LV,heard,-0.683575370585374,0.255951180765243
LV,post,C022-LV,heed,-1.221871859279,0.341974238336247
LV,post,C022-LV,hid,-0.711611646038167,1.72013530650505
LV,post,C022-LV,hoard,-0.12845711662007,-1.10070412301081
LV,post,C022-LV,hod,-0.0443482902616908,-0.968085242588844
LV,post,C022-LV,hood,-0.201351432797332,0.515812500510986
LV,post,C022-LV,hud,1.39110901292132,-0.331873045969955
LV,post,C022-LV,whod,-1.19383558382621,-1.23332300343277
LV,post,C023-LV,had,1.29720383598091,-0.387952053505702
LV,post,C023-LV,hard,0.998618371531558,-0.499497871662193
LV,post,C023-LV,head,0.113338661146643,0.720745775443662
LV,post,C023-LV,heard,0.810038078195126,0.323575059280399
LV,post,C023-LV,heed,-1.41101870998951,2.05929559332155
LV,post,C023-LV,hid,-1.10195656257703,1.28861539514943
LV,post,C023-LV,hoard,-0.00714319292941034,-0.999763965212516
LV,post,C023-LV,hod,0.092385295220373,-0.62625448320366
LV,post,C023-LV,hood,-0.970998025537838,-0.965962202134791
LV,post,C023-LV,hud,1.20291368931269,-0.0482443345745704
LV,post,C023-LV,whod,-1.02338144035351,-0.864556912901617
LV,post,C024-LV,had,1.49301648119755,-0.396563343289826
LV,post,C024-LV,hard,1.15735131169755,-0.601093707123394
LV,post,C024-LV,head,0.327342892570255,0.713265352266097
LV,post,C024-LV,heard,0.595875028170262,-0.654741015669904
LV,post,C024-LV,heed,-1.24112889945705,1.7543584337468
LV,post,C024-LV,hid,-1.00311177926614,1.64538733826171
LV,post,C024-LV,hoard,-0.0693523077479355,-0.921301080010375
LV,post,C024-LV,hod,-0.783403668320679,-1.0822430056499
LV,post,C024-LV,hood,0.235797846342981,-0.215503676945355
LV,post,C024-LV,hud,0.760656111379356,-0.696652975471865
LV,post,C024-LV,whod,-1.47304301656615,0.455087679886018
LV,post,C03-LV,had,0.889471947255515,-0.507835004720025
LV,post,C03-LV,hard,1.32375720609829,-0.985948948609006
LV,post,C03-LV,head,0.77877178323677,1.12115400568433
LV,post,C03-LV,heard,-0.558145582220389,0.0307518490679581
LV,post,C03-LV,heed,-1.03926552584032,1.91297116967438
LV,post,C03-LV,hid,-1.04352322445643,0.990759293714608
LV,post,C03-LV,hoard,-0.413383829272798,-1.45461400032627
LV,post,C03-LV,hod,0.446671291180533,-0.676025285376623
LV,post,C03-LV,hood,-0.975400046598738,0.249966147451839
LV,post,C03-LV,hud,1.49406515074251,-0.298069598507863
LV,post,C03-LV,whod,-0.903019170124942,-0.383109628053334
LV,post,C04-LV,had,1.49940833436857,0.287796794508723
LV,post,C04-LV,hard,0.109420099730287,-0.808668457809721
LV,post,C04-LV,head,0.75393978394804,1.34372728703721
LV,post,C04-LV,heard,-0.267196824180087,-0.247262034718762
LV,post,C04-LV,heed,-0.705936127292173,1.92337435203365
LV,post,C04-LV,hid,-0.717584073392494,0.727598938229799
LV,post,C04-LV,hoard,-0.329319203381799,-1.28292514735226
LV,post,C04-LV,hod,-0.240018283279339,-1.10862568025543
LV,post,C04-LV,hood,-0.624400504589927,-0.233074868792275
LV,post,C04-LV,hud,1.9032037991797,-0.470203213563547
LV,post,C04-LV,whod,-1.38151700111078,-0.131737969317373
LV,post,C05-LV,had,1.49757711240238,0.0310684267083729
LV,post,C05-LV,hard,0.927257071397432,-0.498428236205569
LV,post,C05-LV,head,0.505286174006487,0.839247543787548
LV,post,C05-LV,heard,-1.13314770101929,-1.54275406444581
LV,post,C05-LV,heed,-1.19908065373663,1.84543787829991
LV,post,C05-LV,hid,-0.839746061427151,1.16486599023324
LV,post,C05-LV,hoard,0.327267201669682,-1.01912440056693
LV,post,C05-LV,hod,0.271224191859947,-0.648036711599536
LV,post,C05-LV,hood,-0.503488002568741,0.375754620018003
LV,post,C05-LV,hud,1.25032853971237,0.00320018129184965
LV,post,C05-LV,whod,-1.10347787229649,-0.551231227521087
LV,post,C06-LV,had,1.34779739107923,-0.155530254671669
LV,post,C06-LV,hard,1.24205529374665,-0.685955778724163
LV,post,C06-LV,head,-0.128945692358539,0.859855748514534
LV,post,C06-LV,heard,-0.351368724678795,-0.335706543794262
LV,post,C06-LV,heed,-0.967589912582455,2.34504721586152
LV,post,C06-LV,hid,-0.719642925733645,0.782396783097344
LV,post,C06-LV,hoard,-0.209163835162566,-1.06146337194228
LV,post,C06-LV,hod,-0.0961291793932552,-0.527670066784689
LV,post,C06-LV,hood,-0.777983393227483,0.221661229098993
LV,post,C06-LV,hud,1.77441205962791,-0.568083440045831
LV,post,C06-LV,whod,-1.11344108131705,-0.874551520609494
LV,post,C07-LV,had,1.4987887664698,-0.453653966786526
LV,post,C07-LV,hard,1.3149224865683,-0.742644414186658
LV,post,C07-LV,head,0.421128070380454,0.808854805946376
LV,post,C07-LV,heard,0.0125363372660115,0.563650789970506
LV,post,C07-LV,heed,-1.58607881854424,1.86118870784282
LV,post,C07-LV,hid,-0.350088825873056,1.1182789213445
LV,post,C07-LV,hoard,-0.498203329127041,-1.38484540840917
LV,post,C07-LV,hod,-0.171329942635488,-1.13526274929088
LV,post,C07-LV,hood,0.00232154393815045,-0.326673315656165
LV,post,C07-LV,hud,0.845041993486688,-0.466789896213804
LV,post,C07-LV,whod,-1.48903828192956,0.157896525439007
LV,post,C08-LV,had,1.50252795782556,-0.0315967130157524
LV,post,C08-LV,hard,1.09307774091962,-0.64586753306852
LV,post,C08-LV,head,0.738553772623018,-1.31927247921674
LV,post,C08-LV,heard,-0.0104405265951627,0.0818442635755249
LV,post,C08-LV,heed,-1.44351628576595,1.70984295955035
LV,post,C08-LV,hid,-1.09398561279746,1.6688111169535
LV,post,C08-LV,hoard,-0.130279614470072,-0.795513076657013
LV,post,C08-LV,hod,0.00453935938920094,-0.705001659163973
LV,post,C08-LV,hood,-0.130279614470072,-0.555356115575479
LV,post,C08-LV,hud,0.863386155826048,-0.210205910202019
LV,post,C08-LV,whod,-1.39358333248474,0.802315146820127
LV,post,C09-LV,had,0.568284530819111,-0.992551950867229
LV,post,C09-LV,hard,0.246708215386967,-0.612652796328212
LV,post,C09-LV,head,0.607501154652299,-0.400830237433729
LV,post,C09-LV,heard,0.223178241087054,0.646770461446592
LV,post,C09-LV,heed,-1.58862978000625,1.52399214556396
LV,post,C09-LV,hid,-0.247421244911206,1.42959296170881
LV,post,C09-LV,hoard,-0.498407637443611,-0.967225340564628
LV,post,C09-LV,hod,0.332984787819981,-0.9511084067357
LV,post,C09-LV,hood,0.199648266787141,1.20625830722224
LV,post,C09-LV,hud,1.83890314301441,-0.370898788894291
LV,post,C09-LV,whod,-1.6827496772059,-0.511346355117807
HV,pre,C01-HV,had,1.82771200342899,-0.318033256205562
HV,pre,C01-HV,hard,0.120872987000071,-0.979886248849568
HV,pre,C01-HV,head,0.120872987000071,0.95164391335641
HV,pre,C01-HV,heard,0.850608508516781,0.462382970948369
HV,pre,C01-HV,heed,-1.10359848130763,1.76657855055753
HV,pre,C01-HV,hid,-1.02320388995409,0.779051863120444
HV,pre,C01-HV,hoard,0.188899179683832,-0.838811007787127
HV,pre,C01-HV,hod,-0.175968581074523,-0.972382246665396
HV,pre,C01-HV,hood,-0.29965256777227,-0.867326216086982
HV,pre,C01-HV,hud,1.04231868789829,-0.910849428755182
HV,pre,C01-HV,whod,-1.54886083341952,0.927631106367058
HV,pre,C010-HV,had,2.28819926009585,-0.672676421148547
HV,pre,C010-HV,hard,0.242907526705513,-0.361013210796353
HV,pre,C010-HV,head,0.214421569415953,-0.47514340050279
HV,pre,C010-HV,heard,0.0549002085944228,-0.214692454762459
HV,pre,C010-HV,heed,-1.28963697547276,2.47760945626119
HV,pre,C010-HV,hid,-0.224262172843256,1.34801321967953
HV,pre,C010-HV,hoard,-0.178684641179961,-0.555619816321432
HV,pre,C010-HV,hod,0.100477740257717,-0.404909437606521
HV,pre,C010-HV,hood,-0.577488043233788,-0.737057553803461
HV,pre,C010-HV,hud,0.772746332291311,0.0121047170900767
HV,pre,C010-HV,whod,-1.403580804631,-0.416615098089233
HV,pre,C011-HV,had,1.15621761347905,-0.068599046989945
HV,pre,C011-HV,hard,1.39228027829551,-0.550773575832628
HV,pre,C011-HV,head,0.0421674935557318,0.865784362010283
HV,pre,C011-HV,heard,0.506009922668785,-0.776878015911401
HV,pre,C011-HV,heed,-1.52330070470082,1.67621895144926
HV,pre,C011-HV,hid,-0.529352642315708,1.21447554671008
HV,pre,C011-HV,hoard,-0.562484244395212,-1.14463824977446
HV,pre,C011-HV,hod,0.166411001353871,-0.808205739536773
HV,pre,C011-HV,hood,0.120855048494553,1.00607808085434
HV,pre,C011-HV,hud,0.88288189632314,-0.507187177745154
HV,pre,C011-HV,whod,-1.6516856627589,-0.90627513523359
HV,pre,C012-HV,had,1.93239103886825,0.238759118565315
HV,pre,C012-HV,hard,0.607896272287849,-0.788943174389735
HV,pre,C012-HV,head,-0.0819447519727777,0.0674754030728065
HV,pre,C012-HV,heard,-0.00376276922324002,-0.234573299516133
HV,pre,C012-HV,heed,-1.37884587758276,2.04000077180911
HV,pre,C012-HV,hid,-0.509646187014366,1.64033876899326
HV,pre,C012-HV,hoard,-0.643015451704754,-1.19781397911379
HV,pre,C012-HV,hod,0.492922768244411,-0.803677257442854
HV,pre,C012-HV,hood,0.193991657731473,-0.435325181114879
HV,pre,C012-HV,hud,0.888431622153837,-0.267724986385651
HV,pre,C012-HV,whod,-1.49841832178793,-0.258516184477451
HV,pre,C013-HV,had,1.47313567309161,0.359491160558771
HV,pre,C013-HV,hard,1.17485235893304,-0.45003580019347
HV,pre,C013-HV,head,-0.480787609542619,-0.547815742082083
HV,pre,C013-HV,heard,1.17820385684493,0.386778586202104
HV,pre,C013-HV,heed,-1.06394824621218,2.70848371802243
HV,pre,C013-HV,hid,-1.09076022950734,0.238971697300712
HV,pre,C013-HV,hoard,-0.102068345498592,-0.838881615610979
HV,pre,C013-HV,hod,0.414062332933092,-0.343160049757079
HV,pre,C013-HV,hood,-0.789125417436871,-0.547815742082083
HV,pre,C013-HV,hud,0.494498282818549,-0.138504357432074
HV,pre,C013-HV,whod,-1.20806265642363,-0.827511854926256
HV,pre,C014-HV,had,1.63542510759995,-0.656607396572887
HV,pre,C014-HV,hard,1.02375036263147,-0.392668053405989
HV,pre,C014-HV,head,-0.862783324481865,-0.599066117967781
HV,pre,C014-HV,heard,1.44226466182043,-0.680374446431517
HV,pre,C014-HV,heed,-0.811273872273993,2.08035602925258
HV,pre,C014-HV,hid,-0.470023751396837,1.74886822859273
HV,pre,C014-HV,hoard,-0.927170139741706,-0.493990739645414
HV,pre,C014-HV,hod,-0.225353853409442,-0.00488987150201502
HV,pre,C014-HV,hood,0.0708254967858248,-0.740417519758584
HV,pre,C014-HV,hud,0.360566165455108,0.305332674021164
HV,pre,C014-HV,whod,-1.23622685298894,-0.566542786582286
HV,pre,C015-HV,had,1.95742035615978,0.336572299328326
HV,pre,C015-HV,hard,0.694132671597644,-1.22347884687137
HV,pre,C015-HV,head,0.291614536810689,-0.808030443807318
HV,pre,C015-HV,heard,-0.0303999710188747,0.152870624504087
HV,pre,C015-HV,heed,-1.54758370983124,1.74400974644327
HV,pre,C015-HV,hid,-0.0489777310859649,0.000256925419334367
HV,pre,C015-HV,hoard,-0.0427851443969349,-0.994558298244238
HV,pre,C015-HV,hod,-0.240947918445897,-1.1019531235261
HV,pre,C015-HV,hood,-0.117096184665296,0.952679454892697
HV,pre,C015-HV,hud,0.706517844975704,-0.276708676623365
HV,pre,C015-HV,whod,-1.6218947500996,1.21834033848467
HV,pre,C017-HV,had,1.00571958465942,-0.13293067394271
HV,pre,C017-HV,hard,1.40237617919848,0.174387019714673
HV,pre,C017-HV,head,0.538425514380535,0.412310395449422
HV,pre,C017-HV,heard,1.25566757573882,-0.0519706363663024
HV,pre,C017-HV,heed,-1.23837868307523,1.48461783192061
HV,pre,C017-HV,hid,0.0711314441016488,1.08973111802752
HV,pre,C017-HV,hoard,-1.05363451575567,-1.19036789943048
HV,pre,C017-HV,hod,-0.608075053396732,-0.975575963003277
HV,pre,C017-HV,hood,-0.917793216255994,-1.33080878094057
HV,pre,C017-HV,hud,0.543859166360522,-0.767393009235372
HV,pre,C017-HV,whod,-0.999297995955799,1.28800059780648
HV,pre,C018-HV,had,1.24422521547243,0.24854268849823
HV,pre,C018-HV,hard,0.882779992246437,-0.399221693400282
HV,pre,C018-HV,head,1.1287117936167,0.40232847700651
HV,pre,C018-HV,heard,0.875327513417035,-0.121164560642887
HV,pre,C018-HV,heed,-1.22999775588903,1.9168854850426
HV,pre,C018-HV,hid,-1.02878082749518,1.69319706539419
HV,pre,C018-HV,hoard,-0.182924480358049,-0.848151924500211
HV,pre,C018-HV,hod,-0.0562323402582152,-0.961549526127528
HV,pre,C018-HV,hood,-1.1033056157892,-0.936695257277705
HV,pre,C018-HV,hud,0.648026909120274,-0.346406372094408
HV,pre,C018-HV,whod,-1.17783040408322,-0.647764381898513
HV,pre,C019-HV,had,1.7280183591002,-0.48836166335024
HV,pre,C019-HV,hard,0.919644561606668,-0.532829637295214
HV,pre,C019-HV,head,-0.646865113762162,0.603574141298584
HV,pre,C019-HV,heard,1.05208998605476,-0.131382650291971
HV,pre,C019-HV,heed,-1.14924430994459,1.50528583518279
HV,pre,C019-HV,hid,-0.59662719414392,1.40152722931119
HV,pre,C019-HV,hoard,-0.701670116982063,-1.48271496961981
HV,pre,C019-HV,hod,-0.523553856517385,-0.819401024940607
HV,pre,C019-HV,hood,-0.555523441728994,-0.65882223013931
HV,pre,C019-HV,hud,1.1799683269012,-0.5291239727998
HV,pre,C019-HV,whod,-0.706237200583721,1.13224894264439
HV,pre,C02-HV,had,1.72085781665167,0.258232114569217
HV,pre,C02-HV,hard,0.595376230773897,-1.25684887500345
HV,pre,C02-HV,head,0.0714451476928678,0.608829368354627
HV,pre,C02-HV,heard,-0.0352815544162309,-0.0136596332643668
HV,pre,C02-HV,heed,-1.14135828536507,1.92714659304773
HV,pre,C02-HV,hid,-1.09769736177499,1.21521951648347
HV,pre,C02-HV,hoard,-0.0449839818806944,-1.14773442357023
HV,pre,C02-HV,hod,0.770019925134241,-0.637937396382266
HV,pre,C02-HV,hood,-0.903648812485715,0.190259177610821
HV,pre,C02-HV,hud,1.2066291610351,-0.137084176688822
HV,pre,C02-HV,whod,-1.14135828536507,-1.00642226515673
HV,pre,C020-HV,had,1.85795570758726,-0.0374881734784784
HV,pre,C020-HV,hard,0.612609634119835,-0.749216994737519
HV,pre,C020-HV,head,-0.180721938607562,0.9170940631426
HV,pre,C020-HV,heard,1.77493263602277,-0.364498712975876
HV,pre,C020-HV,heed,-0.914092404093935,1.7117777639065
HV,pre,C020-HV,hid,-0.600449689294732,1.62521615051013
HV,pre,C020-HV,hoard,-0.27758218876614,-1.14475547817371
HV,pre,C020-HV,hod,-0.392892010383494,-0.956003071184403
HV,pre,C020-HV,hood,-0.895642832635159,-0.66265538134115
HV,pre,C020-HV,hud,-0.120760831366538,-0.461880528046792
HV,pre,C020-HV,whod,-0.8633560825823,0.122410362378705
HV,pre,C021-HV,had,1.39225065780986,-0.506949867058581
HV,pre,C021-HV,hard,0.552678041066822,-0.38837114779029
HV,pre,C021-HV,head,0.0584615361755306,1.40492893539043
HV,pre,C021-HV,heard,-1.74274921960297,-1.46045271925702
HV,pre,C021-HV,heed,-1.26044154615484,0.99558869901222
HV,pre,C021-HV,hid,0.615199406143432,1.47152794210275
HV,pre,C021-HV,hoard,-0.295826199258588,-0.854564194776582
HV,pre,C021-HV,hod,0.469316220964677,-0.926036299541031
HV,pre,C021-HV,hood,0.677720771220041,-0.602787462083637
HV,pre,C021-HV,hud,0.734287720575068,0.404319468688143
HV,pre,C021-HV,whod,-1.20089738893903,0.462796645313601
HV,pre,C023-HV,had,1.29571172805037,-0.140457099478145
HV,pre,C023-HV,hard,0.694790790041261,-0.107889053646366
HV,pre,C023-HV,head,-0.105026514773679,1.20655727612424
